"ProtocolName","LabelName","GroupValues","Size","Estimator","ROC_AUC","ClassificationPointType","Direction","Threshold","Accuracy","Precision","Recall"
"Kinase Assay","Inhibition","Target (full name):PAS domain-containing serine/threonine-protein kinase","364","Weka RF on folded fp classification","0.5842652152399808","Proportion","UP","0.6158820331875399","0.6208791208791209","0.44155844155844154","0.26356589147286824"
"Kinase Assay","Inhibition","Target (full name):PAS domain-containing serine/threonine-protein kinase","364","Smile SVC Tanimoto classification","0.5752927593600532","Proportion","UP","0.6158820331875399","0.6318681318681318","0.45454545454545453","0.1937984496124031"
"Kinase Assay","Inhibition","Target (full name):PAS domain-containing serine/threonine-protein kinase","364","Smile Bernoulli NB classification","0.569816922315685","Proportion","UP","0.6158820331875399","0.5274725274725275","0.37714285714285717","0.5116279069767442"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 2","364","Smile Bernoulli NB classification","0.7316984149054506","Proportion","UP","2.3855057080804114","0.6978021978021978","0.5197368421052632","0.6810344827586207"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 2","364","Weka RF classification","0.7297865684093436","Proportion","UP","2.3855057080804114","0.7335164835164835","0.6144578313253012","0.4396551724137931"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 2","364","Smile SVC Tanimoto classification","0.7289696885428236","Proportion","UP","2.3855057080804114","0.717032967032967","0.5970149253731343","0.3448275862068966"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 2","364","Smile SVC Poly classification","0.7256326473859838","Proportion","UP","2.3855057080804114","0.7060439560439561","1.0","0.07758620689655173"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 2","364","Weka RF on folded fp classification","0.724276974416018","Proportion","UP","2.3855057080804114","0.7307692307692307","0.625","0.3879310344827586"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 2","364","Smile SVC RBF classification","0.7207661290322577","Proportion","UP","2.3855057080804114","0.7472527472527473","0.8157894736842105","0.2672413793103448"
"Kinase Assay","Inhibition","Target (full name):MAP kinase signal-integrating kinase 2","364","Smile SVC Poly classification","0.7034143801061099","Proportion","UP","4.9160922419269415","0.6208791208791209","0.2727272727272727","0.022556390977443608"
"Kinase Assay","Inhibition","Target (full name):MAP kinase signal-integrating kinase 2","364","Smile SVC Tanimoto classification","0.7026332063926048","Proportion","UP","4.9160922419269415","0.6703296703296703","0.5656565656565656","0.42105263157894735"
"Kinase Assay","Inhibition","Target (full name):MAP kinase signal-integrating kinase 2","364","Smile Bernoulli NB classification","0.698401848777788","Proportion","UP","4.9160922419269415","0.6428571428571429","0.5087719298245614","0.6541353383458647"
"Kinase Assay","Inhibition","Target (full name):MAP kinase signal-integrating kinase 2","364","Weka RF on folded fp classification","0.683722292744849","Proportion","UP","4.9160922419269415","0.6483516483516484","0.5301204819277109","0.3308270676691729"
"Kinase Assay","Inhibition","Target (full name):MAP kinase signal-integrating kinase 2","364","Smile SVC RBF classification","0.6540376916316767","Proportion","UP","4.9160922419269415","0.6373626373626373","0.5102040816326531","0.18796992481203006"
"Kinase Assay","Inhibition","Target (full name):MAP kinase signal-integrating kinase 2","364","Weka RF classification","0.6506688799921884","Proportion","UP","4.9160922419269415","0.6373626373626373","0.5061728395061729","0.3082706766917293"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-interacting serine/threonine-protein kinase MNK1","364","Smile SVC Tanimoto classification","0.7297428432799621","Proportion","UP","6.014947783208644","0.7005494505494505","0.6382978723404256","0.4444444444444444"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-interacting serine/threonine-protein kinase MNK1","364","Smile SVC Poly classification","0.7043829856056936","Proportion","UP","6.014947783208644","0.6483516483516484","0.8888888888888888","0.05925925925925926"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-interacting serine/threonine-protein kinase MNK1","364","Weka RF on folded fp classification","0.7016011644832609","Proportion","UP","6.014947783208644","0.695054945054945","0.6333333333333333","0.4222222222222222"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-interacting serine/threonine-protein kinase MNK1","364","Smile Bernoulli NB classification","0.6941290635613774","Proportion","UP","6.014947783208644","0.6236263736263736","0.4943181818181818","0.6444444444444445"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-interacting serine/threonine-protein kinase MNK1","364","Smile SVC RBF classification","0.6731360181141847","Proportion","UP","6.014947783208644","0.6675824175824175","0.6129032258064516","0.2814814814814815"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-interacting serine/threonine-protein kinase MNK1","364","Weka RF classification","0.655054180818373","Proportion","UP","6.014947783208644","0.6565934065934066","0.5520833333333334","0.3925925925925926"
"Kinase Assay","Inhibition","Target (full name):Maternal embryonic leucine zipper kinase","364","Smile Bernoulli NB classification","0.7715983263598333","Proportion","UP","6.404142158670698","0.6978021978021978","0.546583850931677","0.704"
"Kinase Assay","Inhibition","Target (full name):Maternal embryonic leucine zipper kinase","364","Smile SVC Tanimoto classification","0.7638158995815904","Proportion","UP","6.404142158670698","0.7912087912087912","0.7752808988764045","0.552"
"Kinase Assay","Inhibition","Target (full name):Maternal embryonic leucine zipper kinase","364","Weka RF on folded fp classification","0.7567029288702926","Proportion","UP","6.404142158670698","0.7747252747252747","0.7471264367816092","0.52"
"Kinase Assay","Inhibition","Target (full name):Maternal embryonic leucine zipper kinase","364","Smile SVC Poly classification","0.7555481171548111","Proportion","UP","6.404142158670698","0.6840659340659341","0.8125","0.104"
"Kinase Assay","Inhibition","Target (full name):Maternal embryonic leucine zipper kinase","364","Weka RF classification","0.737991631799163","Proportion","UP","6.404142158670698","0.728021978021978","0.6547619047619048","0.44"
"Kinase Assay","Inhibition","Target (full name):Maternal embryonic leucine zipper kinase","364","Smile SVC RBF classification","0.722543933054393","Proportion","UP","6.404142158670698","0.7005494505494505","0.6904761904761905","0.232"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 4","364","Smile Bernoulli NB classification","0.7736146541950112","Proportion","UP","3.2074180550946583","0.7142857142857143","0.5266666666666666","0.7053571428571429"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 4","364","Weka RF on folded fp classification","0.766156462585036","Proportion","UP","3.2074180550946583","0.75","0.647887323943662","0.4107142857142857"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 4","364","Weka RF classification","0.764296343537415","Proportion","UP","3.2074180550946583","0.7445054945054945","0.6233766233766234","0.42857142857142855"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 4","364","Smile SVC Tanimoto classification","0.763818027210884","Proportion","UP","3.2074180550946583","0.7747252747252747","0.7083333333333334","0.45535714285714285"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 4","364","Smile SVC Poly classification","0.7463151927437653","Proportion","UP","3.2074180550946583","0.7060439560439561","0.8571428571428571","0.05357142857142857"
"Kinase Assay","Inhibition","Target (full name):MAP/microtubule affinity-regulating kinase 4","364","Smile SVC RBF classification","0.7120181405895695","Proportion","UP","3.2074180550946583","0.7472527472527473","0.6851851851851852","0.33035714285714285"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase c-TAK1","364","Weka RF classification","0.7040598290598293","Proportion","UP","4.850271967633936","0.6895604395604396","0.5913978494623656","0.4230769230769231"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase c-TAK1","364","Smile SVC Tanimoto classification","0.6756410256410252","Proportion","UP","4.850271967633936","0.6785714285714286","0.589041095890411","0.33076923076923076"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase c-TAK1","364","Smile Bernoulli NB classification","0.6739809335963175","Proportion","UP","4.850271967633936","0.6483516483516484","0.5064935064935064","0.6"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase c-TAK1","364","Smile SVC Poly classification","0.6679158448389214","Proportion","UP","4.850271967633936","0.6620879120879121","1.0","0.05384615384615385"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase c-TAK1","364","Weka RF on folded fp classification","0.6584648257725184","Proportion","UP","4.850271967633936","0.6675824175824175","0.5692307692307692","0.2846153846153846"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase c-TAK1","364","Smile SVC RBF classification","0.6523339907955287","Proportion","UP","4.850271967633936","0.6510989010989011","0.5306122448979592","0.2"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MARK1","364","Weka RF classification","0.7578426521523997","Proportion","UP","4.70872542370379","0.7087912087912088","0.6352941176470588","0.4186046511627907"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MARK1","364","Smile SVC Tanimoto classification","0.7311891802737929","Proportion","UP","4.70872542370379","0.7060439560439561","0.6145833333333334","0.4573643410852713"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MARK1","364","Smile Bernoulli NB classification","0.7286326900874163","Proportion","UP","4.70872542370379","0.6648351648351648","0.5220125786163522","0.6434108527131783"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MARK1","364","Smile SVC Poly classification","0.7202704931552045","Proportion","UP","4.70872542370379","0.6703296703296703","0.8","0.09302325581395349"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MARK1","364","Weka RF on folded fp classification","0.7150915388421571","Proportion","UP","4.70872542370379","0.6895604395604396","0.6025641025641025","0.3643410852713178"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MARK1","364","Smile SVC RBF classification","0.7028203859475519","Proportion","UP","4.70872542370379","0.6648351648351648","0.5636363636363636","0.24031007751937986"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 3","364","Smile SVC Tanimoto classification","0.8104780217926653","Proportion","UP","5.274635335515647","0.7967032967032966","0.810126582278481","0.5203252032520326"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 3","364","Smile Bernoulli NB classification","0.8033599838073069","Proportion","UP","5.274635335515647","0.728021978021978","0.573170731707317","0.7642276422764228"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 3","364","Smile SVC Poly classification","0.7983503693958108","Proportion","UP","5.274635335515647","0.7445054945054945","0.96875","0.25203252032520324"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 3","364","Weka RF on folded fp classification","0.7944708700199036","Proportion","UP","5.274635335515647","0.782967032967033","0.7619047619047619","0.5203252032520326"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 3","364","Weka RF classification","0.758054178052154","Proportion","UP","5.274635335515647","0.7554945054945055","0.67","0.5447154471544715"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 3","364","Smile SVC RBF classification","0.7402084809229834","Proportion","UP","5.274635335515647","0.739010989010989","0.7916666666666666","0.3089430894308943"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 2","364","Smile SVC RBF classification","0.5751021628625536","Proportion","UP","1.6997157807807861","0.6620879120879121","0.5714285714285714","0.12598425196850394"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 2","364","Weka RF classification","0.5337386624140334","Proportion","UP","1.6997157807807861","0.5906593406593407","0.34285714285714286","0.1889763779527559"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 2","364","Smile Bernoulli NB classification","0.5062792783813417","Proportion","UP","1.6997157807807861","0.5192307692307693","0.35542168674698793","0.4645669291338583"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 2","364","Smile SVC Poly classification","0.49446825475929446","Proportion","UP","1.6997157807807861","0.6510989010989011","NaN","0.0"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 2","364","Smile SVC Tanimoto classification","0.4838034486195556","Proportion","UP","1.6997157807807861","0.6263736263736264","0.37142857142857144","0.10236220472440945"
"Kinase Assay","Inhibition","Target (full name):MAP kinase-activated protein kinase 2","364","Weka RF on folded fp classification","0.4583873218379349","Proportion","UP","1.6997157807807861","0.6181318681318682","0.35714285714285715","0.11811023622047244"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase DCLK2","364","Smile SVC RBF classification","0.557534662483555","Proportion","UP","1.2841508837471611","0.6401098901098901","0.375","0.0975609756097561"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase DCLK2","364","Smile Bernoulli NB classification","0.5355901899267959","Proportion","UP","1.2841508837471611","0.5384615384615384","0.3770491803278688","0.5609756097560976"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase DCLK2","364","Smile SVC Tanimoto classification","0.5293323887595727","Proportion","UP","1.2841508837471611","0.6263736263736264","0.3488372093023256","0.12195121951219512"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase DCLK2","364","Smile SVC Poly classification","0.527443241237392","Proportion","UP","1.2841508837471611","0.6620879120879121","NaN","0.0"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase DCLK2","364","Weka RF on folded fp classification","0.5136963195358092","Proportion","UP","1.2841508837471611","0.6153846153846154","0.33962264150943394","0.14634146341463414"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase DCLK2","364","Weka RF classification","0.5095806767196304","Proportion","UP","1.2841508837471611","0.5906593406593407","0.32432432432432434","0.1951219512195122"
"Kinase Assay","Inhibition","Target (full name):Death-associated protein kinase 1","364","Smile SVC RBF classification","0.5658914728682171","Proportion","UP","3.8059320764880464","0.6401098901098901","0.4722222222222222","0.13178294573643412"
"Kinase Assay","Inhibition","Target (full name):Death-associated protein kinase 1","364","Smile Bernoulli NB classification","0.5249381494309747","Proportion","UP","3.8059320764880464","0.5192307692307693","0.367816091954023","0.49612403100775193"
"Kinase Assay","Inhibition","Target (full name):Death-associated protein kinase 1","364","Weka RF classification","0.5145472538347353","Proportion","UP","3.8059320764880464","0.5906593406593407","0.3717948717948718","0.2248062015503876"
"Kinase Assay","Inhibition","Target (full name):Death-associated protein kinase 1","364","Smile SVC Poly classification","0.5139369948870195","Proportion","UP","3.8059320764880464","0.6456043956043956","NaN","0.0"
"Kinase Assay","Inhibition","Target (full name):Death-associated protein kinase 1","364","Smile SVC Tanimoto classification","0.5093188190664688","Proportion","UP","3.8059320764880464","0.6428571428571429","0.4878048780487805","0.15503875968992248"
"Kinase Assay","Inhibition","Target (full name):Death-associated protein kinase 1","364","Weka RF on folded fp classification","0.4910770245752929","Proportion","UP","3.8059320764880464","0.6181318681318682","0.391304347826087","0.13953488372093023"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk2","364","Smile SVC Poly classification","0.7066679956144729","Proportion","UP","4.378544005134113","0.6785714285714286","0.7272727272727273","0.12598425196850394"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk2","364","Smile Bernoulli NB classification","0.6993753945313804","Proportion","UP","4.378544005134113","0.6346153846153846","0.48125","0.6062992125984252"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk2","364","Weka RF on folded fp classification","0.6993255589886709","Proportion","UP","4.378544005134113","0.6978021978021978","0.6231884057971014","0.33858267716535434"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk2","364","Smile SVC Tanimoto classification","0.6728462739625899","Proportion","UP","4.378544005134113","0.7225274725274725","0.696969696969697","0.36220472440944884"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk2","364","Smile SVC RBF classification","0.6475630419615269","Proportion","UP","4.378544005134113","0.6758241758241759","0.6216216216216216","0.18110236220472442"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk2","364","Weka RF classification","0.6470480746868665","Proportion","UP","4.378544005134113","0.6813186813186813","0.5662650602409639","0.3700787401574803"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk1","364","Smile SVC RBF classification","0.5813514151739031","Proportion","UP","3.665163220602448","0.6510989010989011","0.4411764705882353","0.12195121951219512"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk1","364","Weka RF classification","0.556590088722464","Proportion","UP","3.665163220602448","0.6098901098901099","0.36619718309859156","0.21138211382113822"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk1","364","Smile Bernoulli NB classification","0.5357588638127044","Proportion","UP","3.665163220602448","0.5054945054945055","0.3352601156069364","0.4715447154471545"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk1","364","Smile SVC Tanimoto classification","0.5283203454441181","Proportion","UP","3.665163220602448","0.6675824175824175","0.525","0.17073170731707318"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk1","364","Smile SVC Poly classification","0.5244071112910298","Proportion","UP","3.665163220602448","0.6620879120879121","NaN","0.0"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Chk1","364","Weka RF on folded fp classification","0.5102385048746754","Proportion","UP","3.665163220602448","0.6291208791208791","0.35","0.11382113821138211"
"Kinase Assay","Inhibition","Target (full name):CaM kinase IV","364","Weka RF on folded fp classification","0.5871807795698927","Proportion","UP","1.0030800484936142","0.6730769230769231","0.5531914893617021","0.20967741935483872"
"Kinase Assay","Inhibition","Target (full name):CaM kinase IV","364","Smile SVC Poly classification","0.5807627688172039","Proportion","UP","1.0030800484936142","0.6813186813186813","0.8333333333333334","0.08064516129032258"
"Kinase Assay","Inhibition","Target (full name):CaM kinase IV","364","Smile Bernoulli NB classification","0.5750840053763444","Proportion","UP","1.0030800484936142","0.5467032967032966","0.384180790960452","0.5483870967741935"
"Kinase Assay","Inhibition","Target (full name):CaM kinase IV","364","Smile SVC RBF classification","0.5638944892473118","Proportion","UP","1.0030800484936142","0.6620879120879121","0.5161290322580645","0.12903225806451613"
"Kinase Assay","Inhibition","Target (full name):CaM kinase IV","364","Smile SVC Tanimoto classification","0.5488407258064513","Proportion","UP","1.0030800484936142","0.6648351648351648","0.525","0.1693548387096774"
"Kinase Assay","Inhibition","Target (full name):CaM kinase IV","364","Weka RF classification","0.5239415322580648","Proportion","UP","1.0030800484936142","0.6346153846153846","0.4262295081967213","0.20967741935483872"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II delta","364","Smile SVC Poly classification","0.7039360434322036","Proportion","UP","4.269720383454736","0.6813186813186813","0.9285714285714286","0.1015625"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II delta","364","Weka RF on folded fp classification","0.7028270656779657","Proportion","UP","4.269720383454736","0.6978021978021978","0.6216216216216216","0.359375"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II delta","364","Smile Bernoulli NB classification","0.7014367055084737","Proportion","UP","4.269720383454736","0.6813186813186813","0.5370370370370371","0.6796875"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II delta","364","Weka RF classification","0.6914228019067795","Proportion","UP","4.269720383454736","0.6758241758241759","0.5625","0.3515625"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II delta","364","Smile SVC Tanimoto classification","0.6801509533898303","Proportion","UP","4.269720383454736","0.7005494505494505","0.6144578313253012","0.3984375"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II delta","364","Smile SVC RBF classification","0.6705177436440677","Proportion","UP","4.269720383454736","0.6730769230769231","0.6","0.2109375"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II alpha","364","Weka RF classification","0.5964190937981192","Proportion","UP","3.490010261667777","0.6291208791208791","0.47297297297297297","0.26717557251908397"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II alpha","364","Smile SVC Poly classification","0.5822822134128366","Proportion","UP","3.490010261667777","0.6538461538461539","0.7777777777777778","0.05343511450381679"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II alpha","364","Smile SVC RBF classification","0.5813484913016419","Proportion","UP","3.490010261667777","0.6456043956043956","0.5357142857142857","0.11450381679389313"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II alpha","364","Smile SVC Tanimoto classification","0.571716410575632","Proportion","UP","3.490010261667777","0.6565934065934066","0.56","0.21374045801526717"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II alpha","364","Smile Bernoulli NB classification","0.5366608786816501","Proportion","UP","3.490010261667777","0.49175824175824173","0.35638297872340424","0.5114503816793893"
"Kinase Assay","Inhibition","Target (full name):CaM kinase II alpha","364","Weka RF on folded fp classification","0.5315991219735936","Proportion","UP","3.490010261667777","0.6263736263736264","0.45454545454545453","0.19083969465648856"
"Kinase Assay","Inhibition","Target (full name):CaM kinase I delta","364","Smile SVC Tanimoto classification","0.6492878401360538","Proportion","UP","1.513462221523799","0.7417582417582418","0.725","0.25892857142857145"
"Kinase Assay","Inhibition","Target (full name):CaM kinase I delta","364","Smile SVC Poly classification","0.6466836734693885","Proportion","UP","1.513462221523799","0.7225274725274725","0.9230769230769231","0.10714285714285714"
"Kinase Assay","Inhibition","Target (full name):CaM kinase I delta","364","Weka RF classification","0.6188350340136058","Proportion","UP","1.513462221523799","0.7032967032967034","0.5357142857142857","0.26785714285714285"
"Kinase Assay","Inhibition","Target (full name):CaM kinase I delta","364","Weka RF on folded fp classification","0.617187500000001","Proportion","UP","1.513462221523799","0.7252747252747253","0.6428571428571429","0.24107142857142858"
"Kinase Assay","Inhibition","Target (full name):CaM kinase I delta","364","Smile Bernoulli NB classification","0.6119968820861674","Proportion","UP","1.513462221523799","0.5879120879120879","0.38271604938271603","0.5535714285714286"
"Kinase Assay","Inhibition","Target (full name):CaM kinase I delta","364","Smile SVC RBF classification","0.5970982142857143","Proportion","UP","1.513462221523799","0.6978021978021978","0.53125","0.15178571428571427"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 2","364","Weka RF classification","0.8006984459577442","Proportion","UP","5.055296078362767","0.7637362637362637","0.6835443037974683","0.46956521739130436"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 2","364","Smile Bernoulli NB classification","0.7981316570630351","Proportion","UP","5.055296078362767","0.739010989010989","0.5757575757575758","0.6608695652173913"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 2","364","Smile SVC Tanimoto classification","0.7883010302077885","Proportion","UP","5.055296078362767","0.8104395604395604","0.7804878048780488","0.5565217391304348"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 2","364","Smile SVC RBF classification","0.7860310808451204","Proportion","UP","5.055296078362767","0.7472527472527473","0.7090909090909091","0.3391304347826087"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 2","364","Weka RF on folded fp classification","0.7744368779465677","Proportion","UP","5.055296078362767","0.7692307692307693","0.7066666666666667","0.4608695652173913"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 2","364","Smile SVC Poly classification","0.7738431988824864","Proportion","UP","5.055296078362767","0.7197802197802198","0.8095238095238095","0.14782608695652175"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 1","364","Smile Bernoulli NB classification","0.7665374281535896","Proportion","UP","3.705032100441467","0.7252747252747253","0.5777777777777777","0.6446280991735537"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 1","364","Smile SVC Tanimoto classification","0.7549909873142197","Proportion","UP","3.705032100441467","0.75","0.6704545454545454","0.48760330578512395"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 1","364","Weka RF classification","0.7546848960990377","Proportion","UP","3.705032100441467","0.7362637362637363","0.6470588235294118","0.45454545454545453"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 1","364","Smile SVC Poly classification","0.7456722103186748","Proportion","UP","3.705032100441467","0.7032967032967034","0.8095238095238095","0.14049586776859505"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 1","364","Smile SVC RBF classification","0.7343808454919559","Proportion","UP","3.705032100441467","0.717032967032967","0.6607142857142857","0.30578512396694213"
"Kinase Assay","Inhibition","Target (full name):BR serine/threonine-protein kinase 1","364","Weka RF on folded fp classification","0.7331394755637177","Proportion","UP","3.705032100441467","0.7362637362637363","0.654320987654321","0.4380165289256198"
"Kinase Assay","Inhibition","Target (full name):NUAK family SNF1-like kinase 1","364","Smile Bernoulli NB classification","0.888633812876236","Proportion","UP","6.422618196434545","0.8241758241758241","0.6838709677419355","0.8760330578512396"
"Kinase Assay","Inhibition","Target (full name):NUAK family SNF1-like kinase 1","364","Smile SVC Tanimoto classification","0.8848076726864579","Proportion","UP","6.422618196434545","0.8434065934065934","0.7461538461538462","0.8016528925619835"
"Kinase Assay","Inhibition","Target (full name):NUAK family SNF1-like kinase 1","364","Weka RF on folded fp classification","0.8789239193279591","Proportion","UP","6.422618196434545","0.7967032967032966","0.7526881720430108","0.5785123966942148"
"Kinase Assay","Inhibition","Target (full name):NUAK family SNF1-like kinase 1","364","Smile SVC Poly classification","0.8781076760874724","Proportion","UP","6.422618196434545","0.7087912087912088","0.7586206896551724","0.18181818181818182"
"Kinase Assay","Inhibition","Target (full name):NUAK family SNF1-like kinase 1","364","Weka RF classification","0.8697581879400061","Proportion","UP","6.422618196434545","0.7857142857142857","0.7128712871287128","0.5950413223140496"
"Kinase Assay","Inhibition","Target (full name):NUAK family SNF1-like kinase 1","364","Smile SVC RBF classification","0.829983335033838","Proportion","UP","6.422618196434545","0.7472527472527473","0.7230769230769231","0.3884297520661157"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-2 subunit","364","Weka RF classification","0.6670460251046029","Proportion","UP","4.171332408829601","0.6840659340659341","0.5625","0.36"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-2 subunit","364","Smile Bernoulli NB classification","0.6635313807531382","Proportion","UP","4.171332408829601","0.6153846153846154","0.45614035087719296","0.624"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-2 subunit","364","Weka RF on folded fp classification","0.6576736401673633","Proportion","UP","4.171332408829601","0.6785714285714286","0.5555555555555556","0.32"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-2 subunit","364","Smile SVC RBF classification","0.6573389121338914","Proportion","UP","4.171332408829601","0.6840659340659341","0.6190476190476191","0.208"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-2 subunit","364","Smile SVC Tanimoto classification","0.6348786610878664","Proportion","UP","4.171332408829601","0.6648351648351648","0.5189873417721519","0.328"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-2 subunit","364","Smile SVC Poly classification","0.6194476987447699","Proportion","UP","4.171332408829601","0.6538461538461539","0.0","0.0"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-1 subunit","364","Smile SVC Poly classification","0.7429049602962646","Proportion","UP","4.528804062193095","0.6978021978021978","1.0","0.009009009009009009"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-1 subunit","364","Smile SVC Tanimoto classification","0.7406616102268282","Proportion","UP","4.528804062193095","0.7664835164835165","0.6756756756756757","0.45045045045045046"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-1 subunit","364","Smile Bernoulli NB classification","0.7378129117259558","Proportion","UP","4.528804062193095","0.7197802197802198","0.5323741007194245","0.6666666666666666"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-1 subunit","364","Weka RF classification","0.7320621016273188","Proportion","UP","4.528804062193095","0.7664835164835165","0.703125","0.40540540540540543"
"Kinase Assay","Inhibition","Target (full name):AMP-activated protein kinase, alpha-1 subunit","364","Weka RF on folded fp classification","0.7229996795214192","Proportion","UP","4.528804062193095","0.760989010989011","0.7","0.3783783783783784"
