"GroupName","GroupValue","Size","Estimator","RMSE","Correlation"
"Target (full name)","Tyrosine-protein kinase BRK","364","Poly Smile SVM fingerprints regression","9.97891253441579","0.668404310999703"
"Target (full name)","Tyrosine-protein kinase BRK","364","Weka RF folded fingerprints regression","10.992896957267929","0.5863358662103443"
"Target (full name)","Tyrosine-protein kinase BRK","364","Elastic Net on folded fingerprints regression","11.182509075482917","0.5806825901567761"
"Target (full name)","Tyrosine-protein kinase BRK","364","RBF libSVM folded fingerprints regression","12.337326671269826","0.5312454864255071"
"Target (full name)","Tyrosine-protein kinase BRK","364","Tanimoto Smile SVM regression","12.930447586850235","0.4981863215294942"
"Target (full name)","Tyrosine-protein kinase BRK","364","RBF Smile SVM descriptors regression","12.99239537482226","0.44201491274640015"
"Target (full name)","Tyrosine-protein kinase BRK","364","Weka RF descriptors regression","12.072022860619432","0.43643344230653436"
"Target (full name)","Tyrosine-protein kinase BTK","364","Elastic Net on folded fingerprints regression","4.48560323433769","0.46872149926498047"
"Target (full name)","Tyrosine-protein kinase BTK","364","Poly Smile SVM fingerprints regression","4.4576150249412105","0.46032801887256597"
"Target (full name)","Tyrosine-protein kinase BTK","364","RBF libSVM folded fingerprints regression","4.593141842716287","0.41366153160409724"
"Target (full name)","Tyrosine-protein kinase BTK","364","Weka RF folded fingerprints regression","4.5441886085135685","0.400495419055567"
"Target (full name)","Tyrosine-protein kinase BTK","364","Tanimoto Smile SVM regression","4.721721277154018","0.364699319241322"
"Target (full name)","Tyrosine-protein kinase BTK","364","RBF Smile SVM descriptors regression","4.724267515166484","0.3448068621828528"
"Target (full name)","Tyrosine-protein kinase BTK","364","Weka RF descriptors regression","4.934238677395509","0.17956822670615832"
"Target (full name)","Tyrosine-protein kinase CSK","364","Poly Smile SVM fingerprints regression","7.158863985710931","0.45239022847024507"
"Target (full name)","Tyrosine-protein kinase CSK","364","Weka RF folded fingerprints regression","7.295123827597234","0.41159804644734455"
"Target (full name)","Tyrosine-protein kinase CSK","364","RBF libSVM folded fingerprints regression","7.483917842700937","0.37617050948662784"
"Target (full name)","Tyrosine-protein kinase CSK","364","RBF Smile SVM descriptors regression","7.53040241732351","0.37304749444817653"
"Target (full name)","Tyrosine-protein kinase CSK","364","Elastic Net on folded fingerprints regression","7.940427953571077","0.35831660972099905"
"Target (full name)","Tyrosine-protein kinase CSK","364","Weka RF descriptors regression","7.452758524425957","0.355033303485631"
"Target (full name)","Tyrosine-protein kinase CSK","364","Tanimoto Smile SVM regression","7.675012941281706","0.3101715798462603"
"Target (full name)","Discoidin domain-containing receptor 2","364","Weka RF folded fingerprints regression","9.732631223041274","0.8166831946332614"
"Target (full name)","Discoidin domain-containing receptor 2","364","Poly Smile SVM fingerprints regression","9.978023572649102","0.8031118555999557"
"Target (full name)","Discoidin domain-containing receptor 2","364","Elastic Net on folded fingerprints regression","10.796362618460659","0.7749726250534718"
"Target (full name)","Discoidin domain-containing receptor 2","364","RBF libSVM folded fingerprints regression","13.032808721084837","0.7741604468938912"
"Target (full name)","Discoidin domain-containing receptor 2","364","Weka RF descriptors regression","10.883378535822978","0.7678418595825014"
"Target (full name)","Discoidin domain-containing receptor 2","364","Tanimoto Smile SVM regression","15.054232718924903","0.7549975663648265"
"Target (full name)","Discoidin domain-containing receptor 2","364","RBF Smile SVM descriptors regression","13.72065617542024","0.7411465970201117"
"Target (full name)","Epidermal growth factor receptor erbB1","364","Poly Smile SVM fingerprints regression","7.720649813176091","0.8282695396144694"
"Target (full name)","Epidermal growth factor receptor erbB1","364","Weka RF folded fingerprints regression","8.124383470636063","0.8128972722090785"
"Target (full name)","Epidermal growth factor receptor erbB1","364","RBF libSVM folded fingerprints regression","9.294945010133876","0.7649012401149358"
"Target (full name)","Epidermal growth factor receptor erbB1","364","Tanimoto Smile SVM regression","10.733077181242649","0.7506420302472263"
"Target (full name)","Epidermal growth factor receptor erbB1","364","RBF Smile SVM descriptors regression","9.932136357798923","0.7321867285805624"
"Target (full name)","Epidermal growth factor receptor erbB1","364","Elastic Net on folded fingerprints regression","10.649464876978728","0.7164859030851233"
"Target (full name)","Epidermal growth factor receptor erbB1","364","Weka RF descriptors regression","9.8665946300737","0.6991018736854793"
"Target (full name)","Ephrin type-A receptor 2","364","Weka RF folded fingerprints regression","10.884051310433799","0.534363763741056"
"Target (full name)","Ephrin type-A receptor 2","364","Poly Smile SVM fingerprints regression","11.196729657374158","0.5330397566814746"
"Target (full name)","Ephrin type-A receptor 2","364","RBF libSVM folded fingerprints regression","11.84978202413086","0.5232490922829067"
"Target (full name)","Ephrin type-A receptor 2","364","Elastic Net on folded fingerprints regression","11.440640379322891","0.5137865352236791"
"Target (full name)","Ephrin type-A receptor 2","364","Tanimoto Smile SVM regression","12.371415248338103","0.49156835666098386"
"Target (full name)","Ephrin type-A receptor 2","364","RBF Smile SVM descriptors regression","12.025891456011353","0.47833158420102617"
"Target (full name)","Ephrin type-A receptor 2","364","Weka RF descriptors regression","11.467428842354046","0.45826096145259926"
"Target (full name)","Ephrin type-A receptor 3","364","Poly Smile SVM fingerprints regression","8.050647528236391","0.5645413298026292"
"Target (full name)","Ephrin type-A receptor 3","364","Elastic Net on folded fingerprints regression","8.301304631328987","0.5383504487000931"
"Target (full name)","Ephrin type-A receptor 3","364","Weka RF folded fingerprints regression","8.577418480411351","0.5000542575872142"
"Target (full name)","Ephrin type-A receptor 3","364","RBF libSVM folded fingerprints regression","9.274917414429913","0.36506559672268846"
"Target (full name)","Ephrin type-A receptor 3","364","RBF Smile SVM descriptors regression","9.342055717390554","0.33819318316337676"
"Target (full name)","Ephrin type-A receptor 3","364","Tanimoto Smile SVM regression","9.450612749271572","0.32348441179083115"
"Target (full name)","Ephrin type-A receptor 3","364","Weka RF descriptors regression","9.394160159990085","0.28477643850060985"
"Target (full name)","Ephrin type-A receptor 4","364","Weka RF folded fingerprints regression","12.358327095216536","0.5782097349911066"
"Target (full name)","Ephrin type-A receptor 4","364","Poly Smile SVM fingerprints regression","12.63694318743242","0.5738284252018259"
"Target (full name)","Ephrin type-A receptor 4","364","RBF libSVM folded fingerprints regression","13.859167441773495","0.5152360467714014"
"Target (full name)","Ephrin type-A receptor 4","364","Elastic Net on folded fingerprints regression","13.720587436289902","0.5133041463701364"
"Target (full name)","Ephrin type-A receptor 4","364","Tanimoto Smile SVM regression","14.357264107848193","0.4745869271303471"
"Target (full name)","Ephrin type-A receptor 4","364","Weka RF descriptors regression","13.374359410704683","0.47220772168367187"
"Target (full name)","Ephrin type-A receptor 4","364","RBF Smile SVM descriptors regression","14.099339776092751","0.4535116462212393"
"Target (full name)","Ephrin type-B receptor 2","364","Weka RF folded fingerprints regression","11.79674661697535","0.6278954582770627"
"Target (full name)","Ephrin type-B receptor 2","364","Poly Smile SVM fingerprints regression","12.306089512955076","0.6012948684107624"
"Target (full name)","Ephrin type-B receptor 2","364","Weka RF descriptors regression","12.764050844814417","0.5316988596559522"
"Target (full name)","Ephrin type-B receptor 2","364","Elastic Net on folded fingerprints regression","14.136172984311607","0.5165467910937707"
"Target (full name)","Ephrin type-B receptor 2","364","RBF libSVM folded fingerprints regression","13.705106537524886","0.5021031487314146"
"Target (full name)","Ephrin type-B receptor 2","364","Tanimoto Smile SVM regression","14.313539661015922","0.47588940337064134"
"Target (full name)","Ephrin type-B receptor 2","364","RBF Smile SVM descriptors regression","14.0868389241311","0.4435328603100136"
"Target (full name)","Ephrin type-B receptor 3","364","Poly Smile SVM fingerprints regression","7.606494349301308","0.48326539014700437"
"Target (full name)","Ephrin type-B receptor 3","364","Weka RF folded fingerprints regression","7.6140597746680125","0.47234227662211153"
"Target (full name)","Ephrin type-B receptor 3","364","Elastic Net on folded fingerprints regression","8.082537771382123","0.4105807643521658"
"Target (full name)","Ephrin type-B receptor 3","364","RBF libSVM folded fingerprints regression","8.066339789543179","0.3869204840315653"
"Target (full name)","Ephrin type-B receptor 3","364","RBF Smile SVM descriptors regression","8.22077735549266","0.31203307639153155"
"Target (full name)","Ephrin type-B receptor 3","364","Weka RF descriptors regression","8.20276014788814","0.2996182895949885"
"Target (full name)","Ephrin type-B receptor 3","364","Tanimoto Smile SVM regression","8.345111778545304","0.25129966191720376"
"Target (full name)","Ephrin type-B receptor 4","364","Poly Smile SVM fingerprints regression","9.350522368394845","0.6541126987052578"
"Target (full name)","Ephrin type-B receptor 4","364","Weka RF folded fingerprints regression","10.003756288341974","0.6183367227779863"
"Target (full name)","Ephrin type-B receptor 4","364","Elastic Net on folded fingerprints regression","10.713706732107614","0.554905709108314"
"Target (full name)","Ephrin type-B receptor 4","364","Weka RF descriptors regression","10.836194531720333","0.48299120029057235"
"Target (full name)","Ephrin type-B receptor 4","364","RBF libSVM folded fingerprints regression","11.584809204442257","0.4819652066599788"
"Target (full name)","Ephrin type-B receptor 4","364","Tanimoto Smile SVM regression","12.039536072588016","0.44220190452405944"
"Target (full name)","Ephrin type-B receptor 4","364","RBF Smile SVM descriptors regression","11.871666313384626","0.4218465541071111"
"Target (full name)","Receptor protein-tyrosine kinase erbB-2","364","Weka RF folded fingerprints regression","6.990158815575212","0.78314868684693"
"Target (full name)","Receptor protein-tyrosine kinase erbB-2","364","Poly Smile SVM fingerprints regression","7.038053279436905","0.7755759867440657"
"Target (full name)","Receptor protein-tyrosine kinase erbB-2","364","Weka RF descriptors regression","7.607820046961557","0.7334274759906634"
"Target (full name)","Receptor protein-tyrosine kinase erbB-2","364","RBF libSVM folded fingerprints regression","8.254434371987383","0.7162070596746271"
"Target (full name)","Receptor protein-tyrosine kinase erbB-2","364","Elastic Net on folded fingerprints regression","9.16292540333291","0.6681513950459544"
"Target (full name)","Receptor protein-tyrosine kinase erbB-2","364","RBF Smile SVM descriptors regression","8.82382450784291","0.6664255860246373"
"Target (full name)","Receptor protein-tyrosine kinase erbB-2","364","Tanimoto Smile SVM regression","9.738011432520425","0.6361277845160492"
"Target (full name)","Receptor protein-tyrosine kinase erbB-4","364","Poly Smile SVM fingerprints regression","13.097065043222491","0.8261495355714971"
"Target (full name)","Receptor protein-tyrosine kinase erbB-4","364","Weka RF folded fingerprints regression","13.62174353490565","0.8134468062560114"
"Target (full name)","Receptor protein-tyrosine kinase erbB-4","364","Elastic Net on folded fingerprints regression","14.23042441547864","0.7991131975599844"
"Target (full name)","Receptor protein-tyrosine kinase erbB-4","364","Weka RF descriptors regression","15.435634491521437","0.7481291842627825"
"Target (full name)","Receptor protein-tyrosine kinase erbB-4","364","RBF libSVM folded fingerprints regression","17.446499230126687","0.7327574259520857"
"Target (full name)","Receptor protein-tyrosine kinase erbB-4","364","RBF Smile SVM descriptors regression","18.320443490185887","0.7054121577818129"
"Target (full name)","Receptor protein-tyrosine kinase erbB-4","364","Tanimoto Smile SVM regression","20.628883177079622","0.6735678341370059"
"Target (full name)","Tyrosine-protein kinase FER","364","RBF libSVM folded fingerprints regression","11.477462478131349","0.7553058170983208"
"Target (full name)","Tyrosine-protein kinase FER","364","Weka RF folded fingerprints regression","9.980216577007306","0.7295106712295202"
"Target (full name)","Tyrosine-protein kinase FER","364","Poly Smile SVM fingerprints regression","9.913049366888915","0.7265566152239176"
"Target (full name)","Tyrosine-protein kinase FER","364","Weka RF descriptors regression","10.0283025560809","0.7179794766945192"
"Target (full name)","Tyrosine-protein kinase FER","364","Tanimoto Smile SVM regression","12.827917353651957","0.717635013032625"
"Target (full name)","Tyrosine-protein kinase FER","364","RBF Smile SVM descriptors regression","12.046978929606702","0.6983491793392561"
"Target (full name)","Tyrosine-protein kinase FER","364","Elastic Net on folded fingerprints regression","10.674215738027023","0.6733568848049626"
"Target (full name)","Tyrosine-protein kinase FES","364","Weka RF folded fingerprints regression","7.146200367079643","0.7858096920867216"
"Target (full name)","Tyrosine-protein kinase FES","364","RBF libSVM folded fingerprints regression","9.171752686877934","0.7726380972332528"
"Target (full name)","Tyrosine-protein kinase FES","364","Poly Smile SVM fingerprints regression","7.692371216946618","0.7518136702612344"
"Target (full name)","Tyrosine-protein kinase FES","364","Elastic Net on folded fingerprints regression","7.703905874988746","0.7406497978665234"
"Target (full name)","Tyrosine-protein kinase FES","364","Weka RF descriptors regression","7.797412351609849","0.727396616322159"
"Target (full name)","Tyrosine-protein kinase FES","364","Tanimoto Smile SVM regression","10.345123345536912","0.7117553046753189"
"Target (full name)","Tyrosine-protein kinase FES","364","RBF Smile SVM descriptors regression","9.947210372292506","0.7095244107878937"
"Target (full name)","Fibroblast growth factor receptor 1","364","Weka RF folded fingerprints regression","5.691563117408012","0.3850027078938502"
"Target (full name)","Fibroblast growth factor receptor 1","364","Poly Smile SVM fingerprints regression","6.0443915995526245","0.34547285170238423"
"Target (full name)","Fibroblast growth factor receptor 1","364","RBF libSVM folded fingerprints regression","5.915629527374351","0.3003767913974831"
"Target (full name)","Fibroblast growth factor receptor 1","364","Weka RF descriptors regression","5.942516897021403","0.2815632791447197"
"Target (full name)","Fibroblast growth factor receptor 1","364","Elastic Net on folded fingerprints regression","6.672227057698473","0.2563150132354924"
"Target (full name)","Fibroblast growth factor receptor 1","364","Tanimoto Smile SVM regression","6.02252459678162","0.24327694858219429"
"Target (full name)","Fibroblast growth factor receptor 1","364","RBF Smile SVM descriptors regression","6.147609912893081","0.18833701965802882"
"Target (full name)","Fibroblast growth factor receptor 2","364","Poly Smile SVM fingerprints regression","6.909682131094521","0.664116585463426"
"Target (full name)","Fibroblast growth factor receptor 2","364","Weka RF folded fingerprints regression","7.310919826746485","0.6396584781851512"
"Target (full name)","Fibroblast growth factor receptor 2","364","RBF libSVM folded fingerprints regression","8.037783807495032","0.5582854281838675"
"Target (full name)","Fibroblast growth factor receptor 2","364","Elastic Net on folded fingerprints regression","7.85999287641221","0.5548937620635901"
"Target (full name)","Fibroblast growth factor receptor 2","364","Weka RF descriptors regression","7.9906262251423605","0.5044546304054183"
"Target (full name)","Fibroblast growth factor receptor 2","364","Tanimoto Smile SVM regression","8.613546114493124","0.4334633710983702"
"Target (full name)","Fibroblast growth factor receptor 2","364","RBF Smile SVM descriptors regression","8.573128502492978","0.4045274507880467"
"Target (full name)","Fibroblast growth factor receptor 3","364","Weka RF folded fingerprints regression","6.908806983112916","0.6314778755867241"
"Target (full name)","Fibroblast growth factor receptor 3","364","Poly Smile SVM fingerprints regression","6.757116336232185","0.6291665397101095"
"Target (full name)","Fibroblast growth factor receptor 3","364","Elastic Net on folded fingerprints regression","7.3448164965817435","0.557452419141884"
"Target (full name)","Fibroblast growth factor receptor 3","364","RBF libSVM folded fingerprints regression","7.743491585395258","0.5133705489509334"
"Target (full name)","Fibroblast growth factor receptor 3","364","Tanimoto Smile SVM regression","8.137716811307252","0.42571083570622303"
"Target (full name)","Fibroblast growth factor receptor 3","364","Weka RF descriptors regression","7.883874454658178","0.4206297702146077"
"Target (full name)","Fibroblast growth factor receptor 3","364","RBF Smile SVM descriptors regression","8.152015333339987","0.3868115492384029"
"Target (full name)","Fibroblast growth factor receptor 4","364","RBF libSVM folded fingerprints regression","2.986872874116227","0.2751689559725219"
"Target (full name)","Fibroblast growth factor receptor 4","364","Weka RF folded fingerprints regression","2.9768180816742986","0.2750297912761188"
"Target (full name)","Fibroblast growth factor receptor 4","364","Poly Smile SVM fingerprints regression","3.15550747957104","0.2652866474514573"
"Target (full name)","Fibroblast growth factor receptor 4","364","Tanimoto Smile SVM regression","3.004826985988043","0.2274122425816109"
"Target (full name)","Fibroblast growth factor receptor 4","364","RBF Smile SVM descriptors regression","3.0293871089673576","0.21928496196978695"
"Target (full name)","Fibroblast growth factor receptor 4","364","Elastic Net on folded fingerprints regression","3.4701996770833086","0.18089066447566404"
"Target (full name)","Fibroblast growth factor receptor 4","364","Weka RF descriptors regression","3.1789235908131146","0.10096683426939199"
"Target (full name)","Tyrosine-protein kinase FGR","364","Poly Smile SVM fingerprints regression","9.56676608836515","0.7113214345621436"
"Target (full name)","Tyrosine-protein kinase FGR","364","Weka RF folded fingerprints regression","10.168019308172976","0.6854669824865056"
"Target (full name)","Tyrosine-protein kinase FGR","364","RBF libSVM folded fingerprints regression","11.537892210025161","0.6588993520451952"
"Target (full name)","Tyrosine-protein kinase FGR","364","Elastic Net on folded fingerprints regression","11.565592766931937","0.6149120165302208"
"Target (full name)","Tyrosine-protein kinase FGR","364","Tanimoto Smile SVM regression","12.59311154868589","0.581457237311139"
"Target (full name)","Tyrosine-protein kinase FGR","364","Weka RF descriptors regression","11.421627613910033","0.5526907409010191"
"Target (full name)","Tyrosine-protein kinase FGR","364","RBF Smile SVM descriptors regression","12.510422571299355","0.5398434491231443"
"Target (full name)","Vascular endothelial growth factor receptor 1","364","Poly Smile SVM fingerprints regression","11.271093080541126","0.6628068883452212"
"Target (full name)","Vascular endothelial growth factor receptor 1","364","Weka RF folded fingerprints regression","11.901906445093536","0.6251783559178825"
"Target (full name)","Vascular endothelial growth factor receptor 1","364","Elastic Net on folded fingerprints regression","12.13060688312026","0.6035096130487737"
"Target (full name)","Vascular endothelial growth factor receptor 1","364","RBF libSVM folded fingerprints regression","13.356426920453517","0.5870404337297136"
"Target (full name)","Vascular endothelial growth factor receptor 1","364","Tanimoto Smile SVM regression","14.245148488658218","0.5235334256388786"
"Target (full name)","Vascular endothelial growth factor receptor 1","364","Weka RF descriptors regression","12.825362677109547","0.5233660222198031"
"Target (full name)","Vascular endothelial growth factor receptor 1","364","RBF Smile SVM descriptors regression","14.028637943195122","0.5172348867596739"
"Target (full name)","Tyrosine-protein kinase receptor TYRO3","364","RBF libSVM folded fingerprints regression","6.322338600169199","0.5075596331381672"
"Target (full name)","Tyrosine-protein kinase receptor TYRO3","364","Poly Smile SVM fingerprints regression","6.385558179891316","0.4885749271659409"
"Target (full name)","Tyrosine-protein kinase receptor TYRO3","364","RBF Smile SVM descriptors regression","6.468113230825363","0.48759216536355143"
"Target (full name)","Tyrosine-protein kinase receptor TYRO3","364","Weka RF folded fingerprints regression","6.290982038660424","0.47622473136352705"
"Target (full name)","Tyrosine-protein kinase receptor TYRO3","364","Tanimoto Smile SVM regression","6.610552913601399","0.45641811949124955"
"Target (full name)","Tyrosine-protein kinase receptor TYRO3","364","Weka RF descriptors regression","6.449103900967097","0.4284536497784683"
"Target (full name)","Tyrosine-protein kinase receptor TYRO3","364","Elastic Net on folded fingerprints regression","7.000108051168237","0.4234363790901255"
"Target (full name)","Tyrosine-protein kinase YES","364","Poly Smile SVM fingerprints regression","11.154633584079994","0.7535212492848908"
"Target (full name)","Tyrosine-protein kinase YES","364","Weka RF folded fingerprints regression","12.34102926102351","0.6958912368190329"
"Target (full name)","Tyrosine-protein kinase YES","364","RBF libSVM folded fingerprints regression","14.522817353442353","0.6854266648282754"
"Target (full name)","Tyrosine-protein kinase YES","364","Elastic Net on folded fingerprints regression","13.439267822634386","0.6642121125932048"
"Target (full name)","Tyrosine-protein kinase YES","364","Tanimoto Smile SVM regression","15.9311180986955","0.5999717904586196"
"Target (full name)","Tyrosine-protein kinase YES","364","Weka RF descriptors regression","14.07150508653601","0.5662977112301558"
"Target (full name)","Tyrosine-protein kinase YES","364","RBF Smile SVM descriptors regression","15.49787481556879","0.5577647246782623"
"Target (full name)","Tyrosine-protein kinase ZAP-70","364","RBF Smile SVM descriptors regression","4.0257479755826315","0.1438239568991307"
"Target (full name)","Tyrosine-protein kinase ZAP-70","364","Tanimoto Smile SVM regression","4.071437227887738","0.06165051031607385"
"Target (full name)","Tyrosine-protein kinase ZAP-70","364","RBF libSVM folded fingerprints regression","4.207110198853467","0.03561395024186483"
"Target (full name)","Tyrosine-protein kinase ZAP-70","364","Elastic Net on folded fingerprints regression","4.98053621947407","-0.02375420940629783"
"Target (full name)","Tyrosine-protein kinase ZAP-70","364","Weka RF descriptors regression","4.3620708901220455","-0.029287065621712554"
"Target (full name)","Tyrosine-protein kinase ZAP-70","364","Poly Smile SVM fingerprints regression","4.818387951235621","-0.061823531643545725"
"Target (full name)","Tyrosine-protein kinase ZAP-70","364","Weka RF folded fingerprints regression","4.394472036320892","-0.06961258812120781"
"Target (full name)","Serine/threonine-protein kinase B-raf","364","Poly Smile SVM fingerprints regression","6.517968715792698","0.6939027405438597"
"Target (full name)","Serine/threonine-protein kinase B-raf","364","Weka RF folded fingerprints regression","7.292836290135292","0.6489357982342608"
"Target (full name)","Serine/threonine-protein kinase B-raf","364","Elastic Net on folded fingerprints regression","6.846647557784981","0.6478749882202767"
"Target (full name)","Serine/threonine-protein kinase B-raf","364","Weka RF descriptors regression","7.719169787588503","0.49629445390163573"
"Target (full name)","Serine/threonine-protein kinase B-raf","364","RBF libSVM folded fingerprints regression","8.339481981002622","0.41076304314724493"
"Target (full name)","Serine/threonine-protein kinase B-raf","364","Tanimoto Smile SVM regression","8.695976483884726","0.2875428525224241"
"Target (full name)","Serine/threonine-protein kinase B-raf","364","RBF Smile SVM descriptors regression","8.6692854963784","0.27308558073297945"
"Target (full name)","Serine/threonine-protein kinase RAF","364","Weka RF folded fingerprints regression","5.8801594714383665","0.3648474884816385"
"Target (full name)","Serine/threonine-protein kinase RAF","364","Poly Smile SVM fingerprints regression","6.38687679879817","0.2889842798591108"
"Target (full name)","Serine/threonine-protein kinase RAF","364","Elastic Net on folded fingerprints regression","7.108067268629552","0.26436194399402835"
"Target (full name)","Serine/threonine-protein kinase RAF","364","RBF libSVM folded fingerprints regression","6.162430613627747","0.24297096073378727"
"Target (full name)","Serine/threonine-protein kinase RAF","364","Weka RF descriptors regression","6.276758275120422","0.21995117280497226"
"Target (full name)","Serine/threonine-protein kinase RAF","364","Tanimoto Smile SVM regression","6.251787651066291","0.18201484472188595"
"Target (full name)","Serine/threonine-protein kinase RAF","364","RBF Smile SVM descriptors regression","6.303165965471452","0.1688404634913853"
"Target (full name)","Interleukin-1 receptor-associated kinase 4","364","Poly Smile SVM fingerprints regression","1.974481193350409","0.2166385115436297"
"Target (full name)","Interleukin-1 receptor-associated kinase 4","364","Elastic Net on folded fingerprints regression","2.1672010639122075","0.16464047906318682"
"Target (full name)","Interleukin-1 receptor-associated kinase 4","364","RBF libSVM folded fingerprints regression","2.002322618436676","0.14535578594599063"
"Target (full name)","Interleukin-1 receptor-associated kinase 4","364","Weka RF folded fingerprints regression","1.9838161364548426","0.10165651006269853"
"Target (full name)","Interleukin-1 receptor-associated kinase 4","364","RBF Smile SVM descriptors regression","2.0784315781080043","0.0684391133894091"
"Target (full name)","Interleukin-1 receptor-associated kinase 4","364","Tanimoto Smile SVM regression","2.0156679846864627","0.06472029921395354"
"Target (full name)","Interleukin-1 receptor-associated kinase 4","364","Weka RF descriptors regression","2.0264387738364573","0.03945984560984523"
"Target (full name)","Leucine-rich repeat serine/threonine-protein kinase 2","364","Poly Smile SVM fingerprints regression","9.11463337327091","0.779047770774875"
"Target (full name)","Leucine-rich repeat serine/threonine-protein kinase 2","364","Weka RF folded fingerprints regression","9.471178972072376","0.7701910097190203"
"Target (full name)","Leucine-rich repeat serine/threonine-protein kinase 2","364","RBF libSVM folded fingerprints regression","11.082975370217634","0.7650140934542496"
"Target (full name)","Leucine-rich repeat serine/threonine-protein kinase 2","364","Elastic Net on folded fingerprints regression","9.50899667034123","0.7598598442940828"
"Target (full name)","Leucine-rich repeat serine/threonine-protein kinase 2","364","Weka RF descriptors regression","9.814961425176646","0.7395652862285862"
"Target (full name)","Leucine-rich repeat serine/threonine-protein kinase 2","364","RBF Smile SVM descriptors regression","11.449641122117752","0.7180622041994934"
"Target (full name)","Leucine-rich repeat serine/threonine-protein kinase 2","364","Tanimoto Smile SVM regression","12.496243525198897","0.687300798366405"
"Target (full name)","Unchecked","364","Poly Smile SVM fingerprints regression","18.30600390951654","0.6089364667666258"
"Target (full name)","Unchecked","364","Weka RF folded fingerprints regression","18.436959606982654","0.5965808723858013"
"Target (full name)","Unchecked","364","Weka RF descriptors regression","19.261605682798553","0.5399495413544995"
"Target (full name)","Unchecked","364","RBF libSVM folded fingerprints regression","20.565675907152613","0.5275833627196381"
"Target (full name)","Unchecked","364","RBF Smile SVM descriptors regression","20.212223127074772","0.5119921383884033"
"Target (full name)","Unchecked","364","Tanimoto Smile SVM regression","21.413353906518132","0.49042371900487863"
"Target (full name)","Unchecked","364","Elastic Net on folded fingerprints regression","21.453415205794894","0.48385748938700524"
"Target (short name)","PKC-beta1 (splice variant)","364","RBF libSVM folded fingerprints regression","8.035423678395878","0.7006996235927746"
"Target (short name)","PKC-beta1 (splice variant)","364","Weka RF folded fingerprints regression","7.528161648183734","0.6666675855037301"
"Target (short name)","PKC-beta1 (splice variant)","364","RBF Smile SVM descriptors regression","8.523043315158592","0.6415564730496066"
"Target (short name)","PKC-beta1 (splice variant)","364","Tanimoto Smile SVM regression","8.803900389588021","0.6397752690860682"
"Target (short name)","PKC-beta1 (splice variant)","364","Poly Smile SVM fingerprints regression","7.923062674748717","0.6278917798672098"
"Target (short name)","PKC-beta1 (splice variant)","364","Weka RF descriptors regression","7.880615544054325","0.6248301157916949"
"Target (short name)","PKC-beta1 (splice variant)","364","Elastic Net on folded fingerprints regression","8.522390519113166","0.5711282817195936"
"Target (short name)","PKC-beta2 (splice variant)","364","RBF libSVM folded fingerprints regression","6.11872104476251","0.5344307225818198"
"Target (short name)","PKC-beta2 (splice variant)","364","RBF Smile SVM descriptors regression","6.205509794060692","0.5106946634447537"
"Target (short name)","PKC-beta2 (splice variant)","364","Weka RF folded fingerprints regression","5.897324651849156","0.5082708722560917"
"Target (short name)","PKC-beta2 (splice variant)","364","Tanimoto Smile SVM regression","6.425921968753292","0.4732364033853046"
"Target (short name)","PKC-beta2 (splice variant)","364","Weka RF descriptors regression","6.091852869546465","0.4709320402261384"
"Target (short name)","PKC-beta2 (splice variant)","364","Poly Smile SVM fingerprints regression","6.390208199766184","0.43360152844883376"
"Target (short name)","PKC-beta2 (splice variant)","364","Elastic Net on folded fingerprints regression","7.263450454213086","0.3209812510231054"
"Target (short name)","CDK2/cyclinA","364","Poly Smile SVM fingerprints regression","13.047037751314738","0.7943682136677834"
"Target (short name)","CDK2/cyclinA","364","Weka RF folded fingerprints regression","13.909126335226846","0.781615424827886"
"Target (short name)","CDK2/cyclinA","364","Elastic Net on folded fingerprints regression","14.981727690174255","0.7390399030725147"
"Target (short name)","CDK2/cyclinA","364","Weka RF descriptors regression","15.393183602165854","0.7159400896703865"
"Target (short name)","CDK2/cyclinA","364","RBF libSVM folded fingerprints regression","19.101345698329325","0.6612523930874955"
"Target (short name)","CDK2/cyclinA","364","Tanimoto Smile SVM regression","20.277886942647644","0.6576077154816511"
"Target (short name)","CDK2/cyclinA","364","RBF Smile SVM descriptors regression","19.826957658623716","0.6224892633162452"
"Target (short name)","CDK2/cyclinE","364","Poly Smile SVM fingerprints regression","10.726876405685092","0.8003502168834051"
"Target (short name)","CDK2/cyclinE","364","Weka RF folded fingerprints regression","11.655812183345763","0.7841627887262508"
"Target (short name)","CDK2/cyclinE","364","Elastic Net on folded fingerprints regression","12.99651710632724","0.7322841437081398"
"Target (short name)","CDK2/cyclinE","364","Weka RF descriptors regression","12.74019925862001","0.7185152134992869"
"Target (short name)","CDK2/cyclinE","364","RBF libSVM folded fingerprints regression","15.566494608411887","0.7065635097171876"
"Target (short name)","CDK2/cyclinE","364","Tanimoto Smile SVM regression","16.7901231060279","0.6470234834914962"
"Target (short name)","CDK2/cyclinE","364","RBF Smile SVM descriptors regression","16.459196053516738","0.612148725123969"
"Target (short name)","FLT3 (D835Y mutant)","364","Poly Smile SVM fingerprints regression","11.582025455116916","0.6367970276084599"
"Target (short name)","FLT3 (D835Y mutant)","364","Weka RF folded fingerprints regression","12.034005139133974","0.6151912207289811"
"Target (short name)","FLT3 (D835Y mutant)","364","RBF libSVM folded fingerprints regression","13.166460032649288","0.6059403234292927"
